Time,Current,Magnetic Field 1,Magnetic Field 2,Magnetic Field 3
1.26,-0.006,-0.0013,0,0.0007
1.27,-0.006,0.0006,0.0003,0
1.28,0,0,-0.0018,0.0001
1.29,-0.006,0,0.0005,-0.0018
1.3,0,0.0006,-0.0026,-0.0004
1.31,-0.006,0.0014,-0.0008,-0.0012
1.32,-0.006,0.0008,0.0005,0
1.33,0,0.0006,-0.0014,-0.0012
1.34,-0.006,0,0.0009,0.0003
1.35,0.005,0.001,0.0001,-0.0004
1.36,-0.006,-0.0001,-0.0006,-0.0012
1.37,-0.006,-0.0009,0.0009,-0.0004
1.38,-0.006,-0.0013,0.0009,0
1.39,0,-0.0003,-0.0012,-0.0002
1.4,0,-0.0011,-0.0006,0.0011
1.41,0,-0.0013,0.0007,0.0003
1.42,-0.006,0.0004,-0.0014,0.0017
1.43,0,-0.0007,-0.0012,0.0009
1.44,-0.006,-0.0009,-0.0012,0.0013
1.45,-0.006,-0.0023,-0.001,-0.0002
1.46,-0.006,-0.0021,0.0019,0.0003
1.47,-0.006,-0.0015,-0.0006,0.0007
1.48,-0.006,0,-0.002,0.0007
1.49,-0.006,-0.0021,-0.0006,0.0009
1.5,-0.006,-0.0015,0,0
1.51,-0.006,-0.0009,-0.001,0.0007
1.52,-0.006,-0.0005,-0.001,0.0011
1.53,-0.006,-0.0001,-0.0016,-0.0006
1.54,-0.006,-0.0009,0.0007,-0.0004
1.55,-0.006,-0.0009,0.0009,-0.0006
1.56,-0.006,-0.0015,-0.0006,0
1.57,-0.006,-0.0009,-0.0016,0.0009
1.58,0,-0.0001,-0.0002,0.0017
1.59,-0.006,0,-0.001,0
1.6,-0.006,-0.0005,-0.0004,0.0011
1.61,-0.006,0.0008,-0.0014,-0.0006
1.62,-0.006,-0.0013,-0.0026,0.0011
1.63,-0.006,-0.0005,-0.001,0.0005
1.64,-0.006,0,-0.0022,-0.0004
1.65,-0.006,0.0014,-0.001,0.0003
1.66,-0.006,-0.0009,0.0009,0
1.67,-0.006,-0.0003,0.0011,0.0015
1.68,-0.006,0.0008,-0.0006,0.0011
1.69,-0.006,0.0002,0.0007,0.0009
1.7,-0.006,-0.0019,-0.0022,0.0019
1.71,-0.006,-0.0009,0.0013,-0.0002
1.72,-0.006,0.0014,-0.0014,0
1.73,-0.006,-0.0003,-0.0002,0.0003
1.74,-0.006,0.0006,-0.001,-0.0006
1.75,-0.006,-0.0019,-0.0002,0.0009
1.76,-0.006,-0.0009,-0.001,0.0011
1.77,-0.006,-0.0005,0.0009,0.0009
1.78,-0.006,-0.0009,-0.0002,0.0001
1.79,-0.006,-0.0001,-0.001,-0.0004
1.8,0,-0.0003,-0.0002,0.0001
1.81,0,-0.0005,0.0009,0.0001
1.82,0,-0.0011,-0.0004,0.0001
1.83,0,0.0002,0.0003,0.0005
1.84,-0.006,-0.0011,0.0003,-0.0004
1.85,-0.006,-0.0019,0.0007,-0.0008
1.86,0,0,-0.0016,-0.0006
1.87,0,-0.0009,0.0003,-0.0004
1.88,0,0.0004,-0.0014,0.0007
1.89,-0.006,-0.0011,0.0003,0
1.9,-0.006,-0.0011,-0.0022,0.0007
1.91,0,0,0.0001,0.0009
1.92,-0.006,-0.0021,-0.0012,-0.0004
1.93,-0.006,0,-0.0012,0.0003
1.94,0,-0.0001,0.0001,-0.0002
1.95,-0.006,-0.0013,0.0001,-0.0018
1.96,-0.006,-0.0021,0.0007,0.0011
1.97,-0.006,-0.0015,0.0003,0.0015
1.98,-0.006,-0.0015,-0.0002,0.0001
1.99,-0.006,0.0004,-0.0016,0.0001
2,-0.006,-0.0011,-0.0008,0.0001
2.01,-0.006,-0.0009,-0.0006,-0.0002
2.02,-0.006,0.0008,-0.0002,-0.0006
2.03,-0.006,-0.0009,-0.0002,0.0023
2.04,-0.006,-0.0017,-0.0006,0.0019
2.05,-0.006,-0.0001,-0.0004,0
2.06,-0.006,-0.0011,0.0001,0.0009
2.07,-0.006,-0.0001,-0.0008,-0.0004
2.08,-0.006,0.0002,0,0.0011
2.09,-0.006,-0.0023,0.0007,0.0005
2.1,-0.006,-0.0015,-0.0012,0.0001
2.11,0,-0.0019,0.0003,0.0013
2.12,0,0.0002,0.0003,0.0015
2.13,-0.006,0.0004,-0.0008,-0.001
2.14,-0.006,0.0012,-0.0006,-0.0002
2.15,0,-0.0007,-0.001,0.0007
2.16,-0.006,-0.0009,-0.0004,0
2.17,-0.006,0.0035,0.0001,-0.0002
2.18,-0.006,0.0008,-0.0006,0.0001
2.19,0,0.0012,0.0005,0.0007
2.2,0,-0.0003,0.0007,0.0015
2.21,-0.006,-0.0001,-0.0004,0.0003
2.22,-0.006,-0.0015,0.0001,0
2.23,-0.006,0.0008,-0.0006,0.0001
2.24,0,-0.0001,-0.0004,0.0017
2.25,0,-0.0005,-0.0006,-0.0002
2.26,-0.006,-0.0001,0.0009,0.0015
2.27,-0.006,-0.0027,-0.001,0.0001
2.28,-0.006,0.001,-0.001,0.0001
2.29,0,0.0002,0.0009,0.0001
2.3,0,-0.0005,-0.0004,0.0009
2.31,-0.006,0.002,-0.0012,-0.0006
2.32,0,0.0006,0.0001,0.0017
2.33,-0.006,0,-0.0008,0.0019
2.34,-0.006,0.0018,-0.0014,0
2.35,-0.006,0.0004,-0.0008,0.0007
2.36,-0.006,-0.0019,0.0003,0
2.37,-0.006,0.0006,0.0003,-0.0002
2.38,0,-0.0007,-0.0004,-0.0004
2.39,-0.006,-0.0011,-0.001,0.0009
2.4,-0.006,-0.0011,-0.0024,-0.0002
2.41,0,-0.0007,-0.0006,0.0003
2.42,-0.006,-0.0009,-0.0014,0.0003
2.43,0,-0.0003,0.0001,0.0009
2.44,-0.006,-0.0001,-0.002,0.0005
2.45,-0.006,0.0006,0.0001,0.0007
2.46,0,-0.0001,0.0005,0.0003
2.47,0,-0.0009,-0.0012,0.0035
2.48,0,-0.0009,0.0009,0.0011
2.49,0,-0.0003,-0.0012,-0.0002
2.5,-0.006,0.0002,-0.0016,0.0001
2.51,0,-0.0005,-0.0004,-0.0006
2.52,0,-0.0009,0.0001,0.0001
2.53,-0.006,-0.0007,0.0001,0.0017
2.54,-0.006,0.0014,-0.0008,0.0003
2.55,0,0.0006,-0.0016,0.0021
2.56,-0.006,0.0004,-0.0018,0.0003
2.57,0,0.0004,-0.0002,0
2.58,-0.006,0.0008,-0.0012,0.0009
2.59,-0.006,0.0004,-0.0026,0.0001
2.6,0,-0.0003,-0.001,0.0011
2.61,0,0.0014,0.0003,0.0003
2.62,-0.006,0.0014,-0.0014,0.0007
2.63,0,-0.0009,-0.001,0.0013
2.64,-0.006,-0.0019,-0.0014,0.0001
2.65,-0.006,-0.0003,-0.0002,0.0011
2.66,0,-0.0015,-0.0006,0.0011
2.67,0,-0.0015,0.0001,0.0007
2.68,0,0.0006,-0.0012,-0.0006
2.69,0,0.0012,-0.0006,-0.0004
2.7,0,-0.0009,-0.0004,0.0003
2.71,0,-0.0013,0.0013,-0.0002
2.72,0,-0.0019,-0.0008,-0.0012
2.73,0,-0.0001,-0.0008,-0.0014
2.74,0,0.0008,-0.0006,-0.0006
2.75,0,-0.0011,-0.0014,-0.0014
2.76,0,0.0008,-0.0002,0.0003
2.77,0,0.0004,0.0001,0.0007
2.78,0,0.0002,0,-0.0002
2.79,0,0.0002,-0.0002,-0.001
2.8,0,-0.0017,-0.0012,0.0007
2.81,-0.006,0,-0.0006,0.0003
2.82,0,0.0012,-0.0022,-0.0008
2.83,-0.006,-0.0017,-0.0014,0.0001
2.84,0,-0.0017,-0.0006,0.0007
2.85,-0.006,-0.0011,0.0003,-0.0008
2.86,0,-0.0019,-0.0014,-0.0006
2.87,0,-0.0007,-0.001,0
2.88,0,-0.0005,-0.0016,-0.0002
2.89,0,-0.0017,-0.0008,-0.0006
2.9,0,-0.0009,-0.0018,0.0017
2.91,-0.006,-0.0003,-0.0008,-0.0002
2.92,0,-0.0009,0,-0.0004
2.93,-0.006,-0.0003,-0.0008,-0.0002
2.94,-0.006,-0.0025,-0.0006,-0.0006
2.95,-0.006,-0.0001,-0.0016,0.0017
2.96,-0.006,-0.0021,0.0001,0.0011
2.97,-0.006,-0.0029,0,0.0007
2.98,0,-0.0009,-0.0022,0.0021
2.99,-0.006,-0.0015,-0.0002,0.0011
3,0,-0.0019,0.0005,-0.0006
3.01,0,-0.0017,-0.0006,-0.0006
3.02,-0.006,-0.0011,0.0011,-0.0004
3.03,0,-0.0015,-0.0002,-0.0002
3.04,0,-0.0015,-0.0004,0
3.05,0,-0.0009,-0.0004,-0.0002
3.06,0,-0.0003,0.0009,0
3.07,-0.006,-0.0015,-0.0006,0.0011
3.08,0,-0.0005,-0.0006,0.0003
3.09,-0.006,0.0016,-0.0016,-0.001
3.1,-0.006,-0.0011,0.0013,0.0007
3.11,-0.006,-0.0013,-0.0012,-0.0006
3.12,0,-0.0021,-0.0008,0.0007
3.13,0,-0.0015,0.0009,-0.0006
3.14,-0.006,-0.0013,-0.0014,0.0001
3.15,0,-0.0019,0.0005,-0.0006
3.16,0,-0.0017,-0.0008,-0.0004
3.17,0,0,0.0029,-0.0008
3.18,0,-0.0013,-0.0006,0.0001
3.19,-0.006,-0.0003,-0.0014,-0.0006
3.2,0.005,-0.0017,-0.0012,-0.0004
3.21,0,-0.0019,0.0001,-0.0016
3.22,0,-0.0021,-0.0012,0.0001
3.23,0,-0.0021,-0.0006,0.0003
3.24,0,-0.0013,-0.0018,-0.0002
3.25,0,-0.0011,-0.0028,-0.0008
3.26,0,0,0.0001,0.0009
3.27,-0.006,-0.0017,-0.0024,0.0009
3.28,-0.006,-0.0011,-0.0018,0.0017
3.29,-0.006,-0.0019,-0.001,-0.0018
3.3,-0.006,-0.0005,-0.0006,0.0001
3.31,0,0.0004,-0.0016,-0.0004
3.32,0,-0.0015,-0.0012,0.0001
3.33,0,-0.0007,0.0001,-0.0004
3.34,-0.006,-0.0021,0.0013,-0.0002
3.35,0,-0.0017,0,-0.0008
3.36,0,0.0004,-0.0006,0.0003
3.37,0.005,-0.0013,0.0009,-0.001
3.38,0.005,-0.0019,0.0001,0.0003
3.39,0.005,-0.0013,0.0017,-0.0004
3.4,0.005,-0.0009,0.0003,0.0011
3.41,0.005,-0.0009,0.0005,0.0009
3.42,0.005,-0.0015,0.0011,0.0007
3.43,0.005,-0.0019,-0.0004,0.0011
3.44,0.005,-0.0013,-0.0002,0.0005
3.45,0.005,-0.0005,-0.0002,0
3.46,0.005,-0.0011,0,0.0001
3.47,0.005,0.0004,-0.0006,-0.0002
3.48,0.005,-0.0015,-0.0006,-0.001
3.49,0.005,0,0,-0.0004
3.5,0.005,-0.0001,-0.0006,-0.0002
3.51,0.005,-0.0005,-0.0018,-0.0004
3.52,0.005,-0.0009,-0.0014,-0.0004
3.53,0.005,-0.0013,-0.0002,0.0001
3.54,0.005,-0.0003,-0.0016,-0.0002
3.55,0.005,-0.0023,0,0.0001
3.56,0.005,-0.0021,-0.0016,-0.0006
3.57,0.005,-0.0017,-0.0008,0.0001
3.58,0.005,-0.0017,0,0.0003
3.59,0.01,-0.0023,-0.0008,-0.0002
3.6,0.005,-0.0011,-0.0002,-0.0004
3.61,0.01,-0.0003,-0.0004,0.0015
3.62,0.01,-0.0005,0.0011,0.0001
3.63,0.01,0,-0.0002,-0.0002
3.64,0.005,0.0012,-0.0014,0
3.65,0.005,-0.0009,-0.001,-0.0014
3.66,0.005,-0.0011,-0.001,0.0001
3.67,0.01,-0.0011,-0.0008,-0.0002
3.68,0.01,-0.0003,-0.0018,0.0005
3.69,0.01,-0.0019,-0.001,0.0005
3.7,0.01,-0.0003,0.0003,-0.0004
3.71,0.005,-0.0013,-0.0008,0.0001
3.72,0.005,-0.0017,0.0001,0.0005
3.73,0.005,-0.0001,-0.0022,0.0001
3.74,0.01,-0.0005,0,0
3.75,0.005,-0.0021,-0.0016,-0.0006
3.76,0.005,-0.0015,0.0003,0.0007
3.77,0.01,0.0004,-0.0014,0.0001
3.78,0.01,-0.0003,-0.0002,-0.0002
3.79,0.01,-0.0001,-0.0012,0.0009
3.8,0.01,-0.0003,-0.001,0.0019
3.81,0.01,-0.0001,-0.0014,0.0001
3.82,0.01,-0.0011,-0.0016,-0.0006
3.83,0.01,0.0004,-0.0008,0.0011
3.84,0.005,-0.0003,-0.0016,0.0011
3.85,0.005,-0.0009,-0.0022,-0.0008
3.86,0.005,-0.0001,-0.0004,-0.0004
3.87,0.005,-0.0011,-0.001,0.0011
3.88,0.005,-0.0009,-0.0012,-0.0006
3.89,0.005,-0.0017,0.0005,-0.0002
3.9,0.005,0,-0.0006,0.0009
3.91,0.005,-0.0009,-0.0016,0.0001
3.92,0.01,-0.0013,-0.0014,-0.0002
3.93,0.005,0.0006,-0.0006,-0.0008
3.94,0.005,0.0014,0.0001,0.0003
3.95,0.005,0.0006,-0.0002,0.0005
3.96,0.01,0.0006,-0.0002,0.0011
3.97,0.01,-0.0011,-0.002,-0.0008
3.98,0.01,-0.0019,0.0001,0.0003
3.99,0.01,-0.0003,-0.0004,-0.0004
4,0.005,-0.0009,-0.0032,0.0005
4.01,0.005,0,0.0001,0.0009
4.02,0.005,0.0006,-0.001,-0.0006
4.03,0.005,-0.0009,-0.0008,0.0013
4.04,0.005,-0.0001,0,-0.0004
4.05,0.01,-0.0009,0,0.0005
4.06,0.01,-0.0005,-0.0006,0
4.07,0.005,0.0002,-0.0002,-0.0004
4.08,0.005,-0.0005,-0.0008,-0.0008
4.09,0,-0.0015,-0.0012,0.0011
4.1,0.005,-0.0003,0.0003,-0.0006
4.11,0.005,-0.0009,0.0007,0.0015
4.12,0.005,-0.0017,0.0001,-0.0002
4.13,0.005,-0.0009,-0.0008,0.0007
4.14,0.005,0.0002,0.0001,0.0007
4.15,0.005,0.0012,0,0.0001
4.16,0.005,-0.0019,-0.0016,-0.001
4.17,0.005,-0.0001,-0.0004,0.0005
4.18,0.005,-0.0003,0.0001,-0.0008
4.19,0.01,0.0004,-0.0004,0.0001
4.2,0.01,0.0004,-0.0004,0.0009
4.21,0.01,-0.0007,0,-0.0006
4.22,0.005,-0.0025,0.0003,0.0009
4.23,0.01,-0.0009,0.0007,0
4.24,0.01,-0.0025,-0.0004,-0.0004
4.25,0.01,0,0.0007,0.0025
4.26,0.01,-0.0027,0,0.0007
4.27,0.01,0,0.0003,0.0013
4.28,0.01,-0.0001,0.0007,0.0009
4.29,0.005,-0.0015,0.0009,0.0009
4.3,0.005,-0.0009,-0.0016,-0.0008
4.31,0.005,-0.0027,-0.002,0.0009
4.32,0.005,-0.0005,0.0003,-0.001
4.33,0.01,-0.0005,-0.0004,0.0011
4.34,0.01,-0.0009,0.0007,0.0013
4.35,0.005,-0.0021,0.0009,0.0013
4.36,0.01,-0.0005,-0.0006,-0.0004
4.37,0.01,-0.0011,-0.0012,-0.001
4.38,0.01,-0.0013,-0.0024,-0.0006
4.39,0.01,-0.0003,-0.0014,0.0001
4.4,0.005,-0.0017,-0.0006,-0.0006
4.41,0.005,0,-0.0006,0.0013
4.42,0.01,-0.0017,-0.0002,-0.0006
4.43,0.01,0,0.0007,-0.0004
4.44,0.005,0,-0.0014,-0.0002
4.45,0.01,-0.0019,0.0013,0.0011
4.46,0.01,-0.0017,-0.001,0.0009
4.47,0.005,-0.0019,-0.001,0.0001
4.48,0.005,-0.0007,-0.0002,0.0001
4.49,0.01,-0.0019,-0.0022,-0.001
4.5,0.01,0.0004,0.0007,0.0007
4.51,0.005,-0.0021,-0.001,-0.0002
4.52,0.01,-0.0021,-0.0008,0.0001
4.53,0.01,-0.0009,-0.001,0.0003
4.54,0.01,-0.0009,0,0.0001
4.55,0.01,-0.0017,-0.0004,-0.0002
4.56,0.01,-0.0019,0.0001,0.0001
4.57,0.01,-0.0009,-0.0016,-0.0012
4.58,0.005,-0.0009,-0.002,-0.0002
4.59,0.005,0.0012,-0.0004,-0.0006
4.6,0.01,-0.0017,0.0013,-0.0004
4.61,0.005,-0.0021,0.0007,0.0009
4.62,0.005,-0.0001,-0.0008,0.0001
4.63,0.01,-0.0009,-0.0014,-0.0004
4.64,0.005,-0.0001,0.0011,0.0001
4.65,0.005,-0.0009,-0.0004,-0.0008
4.66,0.005,-0.0015,-0.0012,-0.0002
4.67,0.005,-0.0019,0.0001,0
4.68,0.005,-0.0011,0.0003,0.0009
4.69,0.005,-0.0001,0,0.0005
4.7,0.005,0.001,-0.0006,-0.0004
4.71,0.005,0.0004,-0.0014,0.0009
4.72,0.005,-0.0015,0.0009,-0.0004
4.73,0.01,0,0.0009,0.0009
4.74,0.005,0.0012,0,0.0007
4.75,0.005,0.0008,-0.0018,0.0001
4.76,0.005,-0.0001,-0.0002,0.0003
4.77,0.005,-0.0011,0.0001,-0.0004
4.78,0.01,-0.0009,0.0001,0.0017
4.79,0.005,-0.0001,0.0015,0.0011
4.8,0.005,-0.0001,0.0005,-0.0008
4.81,0.005,0.0006,0,-0.0006
4.82,0.01,-0.0021,-0.0006,0
4.83,0.005,0.001,0.0009,0.0011
4.84,0.01,-0.0005,-0.0022,0.0007
4.85,0.005,-0.0007,0.0005,0.0017
4.86,0.005,-0.0025,0.0003,-0.0006
4.87,0.005,-0.0007,-0.001,0.0009
4.88,0.005,0.0014,-0.0006,0
4.89,0.005,0,0.0001,0.0017
4.9,0.005,-0.0007,-0.0006,0.0009
4.91,0.005,-0.0011,-0.0002,-0.0006
4.92,0.005,0,-0.0004,-0.0002
4.93,0.01,-0.0031,-0.0012,0.0007
4.94,0.005,-0.0001,-0.0016,0.0011
4.95,0.005,-0.0005,-0.0024,-0.0004
4.96,0.005,0.0012,-0.0016,0.0007
4.97,0.005,0,0.0001,-0.0006
4.98,0.01,-0.0015,0.0005,0.0001
4.99,0.01,-0.0005,0.0009,0.0009
5,0.01,-0.0003,-0.0002,-0.0002
5.01,0.005,0.001,-0.0012,0.0015
5.02,0.005,-0.0009,-0.0002,0.0011
5.03,0.005,0,-0.0004,0.0015
5.04,0.01,0.0012,-0.0008,0.0001
5.05,0.005,-0.0017,0.0001,0.0011
5.06,0.005,-0.0009,0.0007,0.0021
5.07,0.005,-0.0015,-0.0002,0.0011
5.08,0.005,-0.0007,-0.0018,0.0005
5.09,0.01,0.0004,0.0013,0.0009
5.1,0.01,0.0004,-0.0004,0.0005
5.11,0.01,0.0014,0,-0.0008
5.12,0.01,0.001,0,0.0005
5.13,0.01,-0.0001,-0.0012,-0.001
5.14,0.01,-0.0019,-0.001,0.0001
5.15,0.01,-0.0009,-0.0002,-0.0004
5.16,0.01,-0.0009,-0.0012,-0.0002
5.17,0.01,-0.0013,-0.0014,0.0001
5.18,0.01,-0.0001,-0.0008,0
5.19,0.01,0.002,0.0013,0.0011
5.2,0.01,-0.0009,0.0003,-0.0006
5.21,0.01,-0.0011,-0.0024,0.0015
5.22,0.01,-0.0017,0.0007,0.0001
5.23,0.01,-0.0019,-0.0002,0.0001
5.24,0.01,-0.0005,-0.0012,0.0011
5.25,0.015,-0.0027,-0.0006,0.0007
5.26,0.01,-0.0001,-0.0006,0.0015
5.27,0.01,-0.0019,-0.0012,0.0007
5.28,0.015,-0.0013,-0.001,0.0001
5.29,0.015,-0.0015,-0.0002,0.0007
5.3,0.01,0.0002,-0.0012,0
5.31,0.01,-0.0017,-0.0022,0.0011
5.32,0.01,0.0002,0.0001,0.0011
5.33,0.015,-0.0005,-0.002,0.0007
5.34,0.01,-0.0003,-0.0014,0.0003
5.35,0.015,-0.0015,-0.0014,0.0011
5.36,0.015,-0.0011,-0.0006,0.0007
5.37,0.01,-0.0001,-0.0022,0
5.38,0.01,-0.0005,0.0007,0.0001
5.39,0.01,-0.0007,-0.0022,0.0015
5.4,0.01,-0.0013,0.0009,0.0007
5.41,0.015,-0.0001,-0.0008,0.0007
5.42,0.01,0.0004,-0.002,0.0015
5.43,0.01,-0.0003,0.0003,0.0001
5.44,0.015,0.001,-0.0002,0.0005
5.45,0.015,-0.0019,0.0001,0.0019
5.46,0.015,-0.0015,0,0.0007
5.47,0.01,-0.0021,-0.002,0.0019
5.48,0.015,-0.0003,-0.0008,0.0023
5.49,0.01,-0.0023,-0.0006,-0.0006
5.5,0.015,0,-0.0004,-0.0004
5.51,0.015,-0.0017,0.0013,0
5.52,0.015,-0.0003,-0.0006,0
5.53,0.015,-0.0001,-0.0016,0.0001
5.54,0.015,-0.0003,0.0009,0.0009
5.55,0.01,0.0004,-0.0008,0.0011
5.56,0.015,-0.0017,0.0003,0.0011
5.57,0.015,-0.0005,0.0001,0.0005
5.58,0.01,0.0008,-0.0008,0.0007
5.59,0.01,-0.0017,0.0003,0.0017
5.6,0.01,-0.0019,-0.0006,0.0001
5.61,0.01,-0.0005,-0.0012,-0.0002
5.62,0.01,-0.0007,-0.0012,0.0011
5.63,0.01,-0.0017,-0.0004,0.0003
5.64,0.01,-0.0005,-0.002,0.0001
5.65,0.01,-0.0005,-0.0002,-0.0004
5.66,0.015,-0.0005,-0.0014,0.0001
5.67,0.01,0.0016,-0.0024,-0.0002
5.68,0.01,-0.0009,0.0001,0.0007
5.69,0.01,-0.0003,-0.003,0
5.7,0.01,-0.0015,-0.0002,0.0007
5.71,0.01,-0.0001,0.0001,0.0003
5.72,0.01,0,-0.0006,0.0007
5.73,0.015,-0.0009,-0.0008,0.0005
5.74,0.01,-0.0013,-0.0008,-0.0008
5.75,0.01,0.0014,-0.001,0.0001
5.76,0.015,0.0008,0.0005,0.0001
5.77,0.01,0.0004,-0.0014,0
5.78,0.01,-0.0011,0.0005,-0.0002
5.79,0.01,-0.0007,0.0007,0.0001
5.8,0.01,0.0002,-0.0016,0.0011
5.81,0.01,-0.0009,-0.0022,0
5.82,0.015,0.001,-0.0004,-0.0012
5.83,0.015,-0.0013,-0.0008,0.0005
5.84,0.01,0,0.0001,0.0007
5.85,0.015,-0.0015,-0.0014,0.0015
5.86,0.015,-0.0017,-0.002,0.0003
5.87,0.01,-0.0005,-0.0028,0.0025
